viajes23,monto_sinavion,montoxdia_sinavion,empleado,duracion,inicio_fecha,inicio_hora,fin_fecha,fin_hora,cancelado,destino,tipo_corto,anticipo,comprobación_fecha,dga,unidad
V02049,414,414,E533,1,10/05/2023,10:00:00,10/05/2023,13:00:00,,Villagrán,GC,0,17/05/2023,DG9,Occidente
V02370,413.9999885,413.9999885,E559,1,29/04/2023,8:00:00,29/04/2023,18:00:00,,Xilitla,GC,0,09/05/2023,DG1,Estrategia
V03584,413.9999885,413.9999885,E410,1,17/03/2023,9:00:00,17/03/2023,18:00:00,,San Pedro,GC,0,23/03/2023,DG9,Norte
V02046,413.9999885,413.9999885,E437,1,10/05/2023,10:00:00,10/05/2023,18:00:00,,Villa de Tezontepec,GC,0,01/06/2023,DG9,Sur
V05066,413.8599854,413.8599854,E263,1,13/02/2023,9:00:00,13/02/2023,17:00:00,,Tlalneplantla,GC,0,03/03/2023,DG9,Sur
V02704,413.3299866,413.3299866,E815,1,21/04/2023,10:00:00,21/04/2023,17:00:00,,Tlaxcoapan,GC,0,28/04/2023,DG9,Sur
V17579,413.3299866,413.3299866,E871,1,18/07/2023,9:00:00,18/07/2023,18:00:00,,Atitalaquia,GC,0,01/08/2023,DG9,Sur
V05780,413.0799866,413.0799866,E748,1,25/01/2023,9:00:00,25/01/2023,18:00:00,,La Barca,GC,0,08/02/2023,DG9,Occidente
V03069,413.0100022,413.0100022,E833,1,01/04/2023,7:00:00,01/04/2023,17:00:00,,Vista Hermosa,GC,400,05/04/2023,DG1,Estrategia
V05700,413,413,E533,1,26/01/2023,8:00:00,26/01/2023,12:00:00,,Guanajuato,GC,0,30/01/2023,DG9,Occidente
V05758,413,413,E533,1,25/01/2023,9:10:00,25/01/2023,13:00:00,,Villagrán,GC,0,25/01/2023,DG9,Occidente
V17977,413,413,E533,1,06/07/2023,13:30:00,06/07/2023,22:00:00,,Villagrán,GC,0,10/07/2023,DG9,Occidente
V11290,412.8999939,412.8999939,E112,1,19/10/2023,9:00:00,19/10/2023,18:00:00,,La Perla,GC,0,07/11/2023,DG9,Sur
V01472,412.8800011,412.8800011,E831,1,24/05/2023,10:00:00,24/05/2023,21:00:00,,Coyoacán,CD,0,29/05/2023,DG1,Estrategia
V01478,412.8800011,412.8800011,E900,1,24/05/2023,10:50:00,24/05/2023,20:00:00,,Tláhuac,CD,0,29/05/2023,DG1,Estrategia
V02410,412.3099976,412.3099976,E815,1,28/04/2023,9:00:00,28/04/2023,18:00:00,,Tlaxcoapan,GC,0,04/05/2023,DG9,Sur
V00550,412.1300049,412.1300049,E164,1,16/06/2023,9:00:00,16/06/2023,18:00:00,,Paso de Ovejas,GC,0,05/07/2023,DG9,Sur
V04294,412.1199951,412.1199951,E815,1,02/03/2023,9:00:00,02/03/2023,18:00:00,,Tlaxcoapan,GC,0,15/03/2023,DG9,Sur
V06506,412,412,E749,1,20/12/2023,9:00:00,20/12/2023,13:00:00,,Asientos,GC,0,28/12/2023,DG9,Occidente
V06609,412,412,E749,1,19/12/2023,10:00:00,19/12/2023,13:00:00,,Cosío,GC,0,27/12/2023,DG9,Occidente
V07368,412,412,E749,1,07/12/2023,10:00:00,07/12/2023,13:00:00,,Cosío,GC,0,18/12/2023,DG9,Occidente
V10631,412,412,E749,1,27/10/2023,9:30:00,27/10/2023,13:30:00,,Cosío,GC,0,01/11/2023,DG9,Occidente
V15686,411.5599976,411.5599976,E685,1,22/08/2023,10:00:00,22/08/2023,16:00:00,,Huejotzingo,GC,0,30/08/2023,DG9,Sur
V15806,411.5,411.5,E530,1,18/08/2023,9:00:00,18/08/2023,11:30:00,,Ocozocoautla de Espinoza,GC,0,28/08/2023,DG9,Sureste
V16292,411.5,411.5,E530,1,11/08/2023,10:00:00,11/08/2023,17:00:00,,Ocozocoautla de Espinoza,GC,0,28/08/2023,DG9,Sureste
V16600,411.5,411.5,E530,1,07/08/2023,9:00:00,07/08/2023,13:00:00,,Suchiapa,GC,0,28/08/2023,DG9,Sureste
V13975,411.3999939,411.3999939,E346,1,14/09/2023,9:30:00,14/09/2023,13:00:00,,Progreso,GC,0,25/09/2023,DG9,Sureste
V07285,411.3899994,411.3899994,E295,1,07/12/2023,15:30:00,07/12/2023,19:00:00,,Umán,GC,0,15/12/2023,DG9,Sureste
V15987,410.8999939,410.8999939,E112,1,16/08/2023,9:00:00,16/08/2023,15:00:00,,Cuitláhuac,GC,0,22/08/2023,DG9,Sur
V05718,410.3500061,410.3500061,E747,1,26/01/2023,8:00:00,26/01/2023,16:00:00,,Mexicali,GC,0,31/01/2023,DG9,Noroeste
V04360,410.3200073,410.3200073,E693,1,01/03/2023,9:00:00,01/03/2023,16:00:00,,Julimes,GC,0,06/03/2023,DG9,Norte
V12823,410.0099926,410.0099926,E803,1,29/09/2023,7:00:00,29/09/2023,17:00:00,,San Cristóbal de las Casas,GC,0,05/10/2023,DG9,Sureste
V13706,410,410,E230,1,19/09/2023,10:00:00,19/09/2023,15:00:00,,Matamoros,GC,0,27/09/2023,DG9,Norte
V14160,410,410,E921,1,13/09/2023,9:00:00,13/09/2023,19:00:00,,Felipe Carrillo Puerto,GC,0,25/09/2023,DG9,Sureste
V16842,409.9999924,409.9999924,E693,1,02/08/2023,9:30:00,02/08/2023,16:00:00,,Julimes,GC,0,04/08/2023,DG9,Norte
V17288,409.8999939,409.8999939,E660,1,25/07/2023,8:45:00,25/07/2023,17:00:00,,Abasolo,GC,0,03/08/2023,DG9,Occidente
V16503,409.8999939,409.8999939,E749,1,09/08/2023,12:30:00,09/08/2023,16:30:00,,Calvillo,GC,0,17/08/2023,DG9,Occidente
V06442,409.8999939,409.8999939,E112,1,20/12/2023,10:00:00,20/12/2023,15:00:00,,Cuichapa,GC,0,27/12/2023,DG9,Sur
V09219,409.8999939,409.8999939,E112,1,15/11/2023,8:30:00,15/11/2023,14:00:00,,Cuitláhuac,GC,0,22/11/2023,DG9,Sur
V09337,409.8999939,409.8999939,E112,1,14/11/2023,14:00:00,14/11/2023,19:00:00,,Cuitláhuac,GC,0,21/11/2023,DG9,Sur
V13405,409.8000031,409.8000031,E643,1,22/09/2023,13:00:00,22/09/2023,19:00:00,,Tlaquepaque,GC,0,02/10/2023,DG9,Occidente
V09608,409.6900024,409.6900024,E100,1,10/11/2023,9:00:00,10/11/2023,17:00:00,,Cotaxtla,GC,0,17/11/2023,DG9,Sur
V11806,409.4400024,409.4400024,E737,1,13/10/2023,8:00:00,13/10/2023,18:00:00,,Naolinco,GC,0,26/10/2023,DG9,Sur
V11489,409,409,E889,1,18/10/2023,8:00:00,18/10/2023,14:00:00,,Pesquería,GC,0,31/10/2023,DG9,Norte
V17874,409,409,E373,1,10/07/2023,12:00:00,10/07/2023,18:00:00,,Arteaga,GC,0,17/07/2023,DG9,Norte
V00089,408.7599983,408.7599983,E823,1,29/06/2023,7:00:00,29/06/2023,19:00:00,,Pinos,GC,0,07/07/2023,DG9,Occidente
V14705,408.6900024,408.6900024,E218,1,05/09/2023,10:00:00,05/09/2023,16:00:00,,Acatlán de Juárez,GC,0,12/09/2023,DG9,Occidente
V02442,408.6400147,408.6400147,E431,1,27/04/2023,9:30:00,27/04/2023,15:00:00,,Tapachula,GC,0,04/05/2023,DG9,Sureste
V15679,408.5899963,408.5899963,E636,1,22/08/2023,8:00:00,22/08/2023,14:00:00,,Suchiate,GC,0,28/08/2023,DG9,Sureste
V17879,408.5100098,408.5100098,E529,1,10/07/2023,14:20:00,10/07/2023,19:00:00,,Monterrey,GC,0,25/07/2023,DG9,Norte
V00697,408.5000076,408.5000076,E437,1,14/06/2023,12:30:00,14/06/2023,17:00:00,,Tizayuca,GC,0,30/06/2023,DG9,Sur
V03831,408.5,408.5,E447,1,13/03/2023,10:00:00,13/03/2023,17:00:00,,Tanhuato,GC,0,22/03/2023,DG9,Occidente
V03844,408.5,408.5,E728,1,13/03/2023,10:00:00,13/03/2023,17:00:00,,Tanhuato,GC,0,22/03/2023,DG9,Occidente
V00543,408.4899902,408.4899902,E376,1,17/06/2023,6:00:00,17/06/2023,18:00:00,,Escárcega,GC,0,27/06/2023,DG9,Sureste
V03940,408.269989,408.269989,E409,1,09/03/2023,8:00:00,09/03/2023,19:00:00,,El Salto,GC,0,17/03/2023,DG9,Occidente
V05980,407.9899978,407.9899978,E181,1,18/01/2023,9:30:00,18/01/2023,16:00:00,,Yuriria,GC,0,25/01/2023,DG9,Occidente
V16174,407.8999939,407.8999939,E693,1,15/08/2023,9:00:00,15/08/2023,17:00:00,,Saucillo,GC,0,21/08/2023,DG9,Norte
V12054,407.8999939,407.8999939,E749,1,11/10/2023,10:00:00,11/10/2023,14:00:00,,Asientos,GC,0,18/10/2023,DG9,Occidente
V07820,407.8999939,407.8999939,E516,1,01/12/2023,12:00:00,01/12/2023,17:00:00,,Orizaba,GC,0,08/12/2023,DG9,Sur
V14172,407.8999939,407.8999939,E112,1,12/09/2023,11:30:00,12/09/2023,17:00:00,,Cuitláhuac,GC,0,03/10/2023,DG9,Sur
V14558,407.8999939,407.8999939,E112,1,06/09/2023,11:00:00,06/09/2023,17:00:00,,Cuitláhuac,GC,0,15/09/2023,DG9,Sur
V02529,407.6199875,407.6199875,E536,1,26/04/2023,9:00:00,26/04/2023,17:00:00,,Cuauhtémoc,GC,0,12/05/2023,DG9,Sur
V02535,407.6100082,407.6100082,E584,1,26/04/2023,9:00:00,26/04/2023,18:00:00,,Cuauhtémoc,GC,0,08/05/2023,DG9,Sur
V03446,407.6000061,407.6000061,E868,1,23/03/2023,8:00:00,23/03/2023,19:00:00,,San Luis de la Paz,GC,0,30/03/2023,DG9,Occidente
V00223,407.5999985,407.5999985,E749,1,27/06/2023,12:30:00,27/06/2023,15:30:00,,Rincón de Romos,GC,0,07/07/2023,DG9,Occidente
V09087,407.5000038,407.5000038,E837,1,17/11/2023,8:00:00,17/11/2023,18:00:00,,Tetela del Volcán,CD,0,21/11/2023,DG1,Estrategia
V09651,407.5,407.5,E516,1,10/11/2023,9:00:00,10/11/2023,15:00:00,,Coscomatepec,GC,0,29/11/2023,DG9,Sur
V02847,407.0000115,407.0000115,E338,1,18/04/2023,7:00:00,18/04/2023,20:00:00,,Cajeme,GC,0,26/04/2023,DG9,Noroeste
V14859,407,407,E675,1,03/09/2023,7:30:00,03/09/2023,16:00:00,,Villa Corzo,GC,0,12/09/2023,DG9,Sureste
V07199,406.9900055,406.9900055,E803,1,08/12/2023,13:00:00,08/12/2023,19:00:00,,Las Rosas,GC,0,15/12/2023,DG9,Sureste
V07109,406.6000061,406.6000061,E871,1,11/12/2023,14:00:00,11/12/2023,19:00:00,,Actopan,GC,0,21/12/2023,DG9,Sur
V12744,406.6000061,406.6000061,E871,1,02/10/2023,11:00:00,02/10/2023,18:00:00,,Pachuca de Soto,GC,0,06/10/2023,DG9,Sur
V15257,406.5,406.5,E149,1,28/08/2023,10:15:00,28/08/2023,18:00:00,,Apan,GC,0,30/08/2023,DG9,Sur
V01567,406.4399986,406.4399986,E841,1,20/05/2023,6:30:00,20/05/2023,18:00:00,,González,GC,0,24/05/2023,DG1,Estrategia
V08154,406.3999939,406.3999939,E294,1,28/11/2023,8:00:00,28/11/2023,16:00:00,,Sinaloa,GC,500,11/12/2023,DG9,Noroeste
V11905,406.3999939,406.3999939,E647,1,12/10/2023,8:30:00,12/10/2023,16:00:00,,Calimaya,GC,0,19/10/2023,DG9,Sur
V12160,406.1000061,406.1000061,E647,1,10/10/2023,10:00:00,10/10/2023,16:00:00,,Lerma,GC,0,18/10/2023,DG9,Sur
V04541,406.0000115,406.0000115,E300,1,23/02/2023,9:00:00,23/02/2023,18:00:00,,Ebano,GC,0,06/03/2023,DG9,Occidente
V00338,406.0000043,406.0000043,E433,1,22/06/2023,8:30:00,22/06/2023,17:00:00,,Perote,GC,0,30/06/2023,DG9,Sur
V14268,406.0000038,406.0000038,E837,1,12/09/2023,8:00:00,12/09/2023,18:00:00,,Tláhuac,CD,0,20/09/2023,DG1,Estrategia
V00847,406,406,E839,1,09/06/2023,9:00:00,09/06/2023,18:00:00,,Abasolo,CD,0,23/06/2023,DG1,Estrategia
V17433,406,406,E364,1,20/07/2023,7:00:00,20/07/2023,20:00:00,,Pénjamo,CD,0,26/07/2023,DG1,Estrategia
V17626,406,406,E364,1,14/07/2023,9:00:00,14/07/2023,20:00:00,,Pénjamo,GC,0,20/07/2023,DG1,Estrategia
V00057,406,406,E368,1,29/06/2023,7:00:00,29/06/2023,16:00:00,,Guasave,GC,500,28/07/2023,DG3,Monitoreo
V04578,406,406,E665,1,23/02/2023,10:00:00,23/02/2023,15:00:00,,Mexicali,GC,0,27/02/2023,DG9,Noroeste
V05352,406,406,E747,1,03/02/2023,9:30:00,03/02/2023,16:00:00,,Mexicali,GC,0,22/02/2023,DG9,Noroeste
V17423,406,406,E175,1,20/07/2023,9:30:00,20/07/2023,14:00:00,,Mexicali,GC,0,24/07/2023,DG9,Noroeste
V03101,406,406,E529,1,31/03/2023,7:30:00,31/03/2023,24:00:00,,Monterrey,GC,0,10/04/2023,DG9,Norte
V04410,406,406,E652,1,28/02/2023,9:00:00,28/02/2023,15:00:00,,Camargo,GC,0,09/03/2023,DG9,Norte
V04644,406,406,E505,1,22/02/2023,10:30:00,22/02/2023,17:00:00,,Matamoros,GC,300,24/02/2023,DG9,Norte
V01200,406,406,E402,1,31/05/2023,9:00:00,31/05/2023,18:00:00,,Bachíniva,GC,600,02/06/2023,DG9,Norte
V03872,406,406,E402,1,10/03/2023,9:00:00,10/03/2023,18:00:00,,Bachíniva,GC,0,21/03/2023,DG9,Norte
V05329,406,406,E402,1,03/02/2023,13:00:00,03/02/2023,18:00:00,,Bachíniva,GC,0,24/02/2023,DG9,Norte
V05953,406,406,E402,1,19/01/2023,9:00:00,19/01/2023,19:00:00,,Namiquipa,GC,0,02/02/2023,DG9,Norte
V05794,406,406,E087,1,24/01/2023,5:30:00,24/01/2023,22:00:00,,Miguel Hidalgo,GC,0,08/02/2023,DG9,Occidente
V03695,406,406,E361,1,15/03/2023,10:00:00,15/03/2023,16:00:00,,Tlajomulco de Zuñiga,GC,0,22/03/2023,DG9,Occidente
V04387,406,406,E361,1,28/02/2023,9:30:00,28/02/2023,14:00:00,,Acatlán de Juárez,GC,0,06/03/2023,DG9,Occidente
V00704,406,406,E544,1,14/06/2023,11:00:00,14/06/2023,18:00:00,,Yahualica de González Gallo,GC,0,07/07/2023,DG9,Occidente
V05897,406,406,E103,1,20/01/2023,11:00:00,20/01/2023,17:00:00,,Cuauhtémoc,GC,0,24/01/2023,DG9,Occidente
V04412,406,406,E691,1,28/02/2023,9:00:00,28/02/2023,16:00:00,,LOS REYES,GC,0,15/03/2023,DG9,Occidente
V04593,406,406,E775,1,23/02/2023,8:00:00,23/02/2023,18:00:00,,Romita,GC,0,28/02/2023,DG9,Occidente
V05842,406,406,E775,1,24/01/2023,11:00:00,24/01/2023,17:00:00,,Silao,GC,0,02/02/2023,DG9,Occidente
V00329,406,406,E314,1,22/06/2023,14:00:00,22/06/2023,18:30:00,,San Miguel de Allende,GC,0,06/07/2023,DG9,Occidente
V00949,406,406,E526,1,07/06/2023,12:00:00,07/06/2023,17:00:00,,Cortazar,GC,0,06/07/2023,DG9,Occidente
V00134,406,406,E533,1,28/06/2023,10:30:00,28/06/2023,14:00:00,,Pueblo Nuevo,GC,0,10/07/2023,DG9,Occidente
V17835,406,406,E533,1,11/07/2023,9:30:00,11/07/2023,12:00:00,,Guanajuato,GC,0,20/07/2023,DG9,Occidente
V04744,406,406,E689,1,21/02/2023,8:30:00,21/02/2023,17:00:00,,Asientos,GC,0,03/03/2023,DG9,Occidente
V05715,406,406,E735,1,26/01/2023,17:00:00,26/01/2023,23:00:00,,Agua Dulce,GC,0,30/01/2023,DG9,Sur
V00883,406,406,E508,1,08/06/2023,10:00:00,08/06/2023,17:00:00,,San Juan Guichicovi,GC,0,13/06/2023,DG9,Sur
V05042,406,406,E471,1,14/02/2023,12:00:00,14/02/2023,17:00:00,,Emiliano Zapata,GC,0,21/02/2023,DG9,Sur
V01152,406,406,E763,1,01/06/2023,13:00:00,01/06/2023,18:00:00,,Jojutla,GC,0,14/06/2023,DG9,Sur
V05985,406,406,E347,1,18/01/2023,11:30:00,18/01/2023,20:00:00,,Axochiapan,GC,0,25/01/2023,DG9,Sur
V05580,406,406,E866,1,30/01/2023,12:00:00,30/01/2023,16:00:00,,Progreso,GC,0,02/02/2023,DG9,Sureste
V00374,406,406,E888,1,22/06/2023,9:00:00,22/06/2023,16:00:00,,Berriozábal,GC,0,27/06/2023,DG9,Sureste
V00912,406,406,E888,1,08/06/2023,9:00:00,08/06/2023,13:00:00,,Suchiapa,GC,0,12/06/2023,DG9,Sureste
V00165,406,406,E912,1,28/06/2023,11:00:00,28/06/2023,14:50:00,,Amatenango del Valle,GC,0,05/07/2023,DG9,Sureste
V03000,406,406,E694,1,11/04/2023,10:00:00,11/04/2023,18:00:00,,Maravilla Tenejapa,GC,0,18/04/2023,DG9,Sureste
V02071,406,406,E115,1,09/05/2023,8:30:00,09/05/2023,14:00:00,,Unión Juárez,GC,0,16/05/2023,DG9,Sureste
V03459,406,406,E115,1,22/03/2023,14:00:00,22/03/2023,18:00:00,,Huixtla,GC,0,29/03/2023,DG9,Sureste
V04079,406,406,E427,1,07/03/2023,9:00:00,07/03/2023,17:00:00,,Carmen,GC,0,16/03/2023,DG9,Sureste
V05839,406,406,E738,1,24/01/2023,9:00:00,24/01/2023,18:00:00,,Felipe Carrillo Puerto,GC,0,27/01/2023,DG9,Sureste
V06139,406,406,E129,1,11/01/2023,8:00:00,11/01/2023,13:00:00,,Cárdenas,GC,300,17/01/2023,DG9,Sureste
V02814,406,406,E572,1,19/04/2023,10:00:00,19/04/2023,16:00:00,,Cárdenas,GC,0,24/04/2023,DG9,Sureste
V05078,406,406,E572,1,13/02/2023,9:30:00,13/02/2023,14:00:00,,Cárdenas,GC,0,15/02/2023,DG9,Sureste
V02419,405.9999962,405.9999962,E896,1,28/04/2023,9:00:00,28/04/2023,20:00:00,,San Juan Cotzocón,GC,0,03/05/2023,DG9,Sur
V04186,405.9999962,405.9999962,E484,1,03/03/2023,9:00:00,03/03/2023,18:00:00,,BACHÍNIVA,GC,0,16/03/2023,DG9,Norte
V02355,405.9999962,405.9999962,E508,1,02/05/2023,7:30:00,02/05/2023,17:00:00,,San Juan Guichicovi,GC,0,22/05/2023,DG9,Sur
V06644,405.8999939,405.8999939,E573,1,18/12/2023,9:30:00,18/12/2023,17:00:00,,Cuautlancingo,GC,500,27/12/2023,DG9,Sur
V12907,405.8999939,405.8999939,E579,1,28/09/2023,10:00:00,28/09/2023,17:00:00,,Atotonilco el Grande,GC,0,06/10/2023,DG9,Sur
V03391,405.8800049,405.8800049,E400,1,23/03/2023,9:00:00,23/03/2023,18:00:00,,Valle de Santiago,GC,0,30/03/2023,DG9,Occidente
V04251,405.8800049,405.8800049,E400,1,02/03/2023,9:00:00,02/03/2023,19:00:00,,Valle de Santiago,GC,0,07/03/2023,DG9,Occidente
V06121,405.8800049,405.8800049,E474,1,12/01/2023,9:00:00,12/01/2023,22:00:00,,Pénjamo,GC,0,25/01/2023,DG9,Occidente
V13777,405.8000031,405.8000031,E871,1,19/09/2023,9:00:00,19/09/2023,18:00:00,,Actopan,GC,0,29/09/2023,DG9,Sur
V12592,405.6600037,405.6600037,E346,1,03/10/2023,8:00:00,03/10/2023,11:00:00,,Seyé,GC,0,10/10/2023,DG9,Sureste
V11809,405.6000061,405.6000061,E750,1,13/10/2023,9:00:00,13/10/2023,18:00:00,,Silao,GC,0,20/10/2023,DG9,Occidente
V03541,405.4599915,405.4599915,E640,1,21/03/2023,8:30:00,21/03/2023,16:00:00,,Mexicali,GC,0,22/03/2023,DG9,Noroeste
V15741,405.1000061,405.1000061,E624,1,21/08/2023,9:30:00,21/08/2023,14:00:00,,Sayula,GC,0,28/08/2023,DG9,Occidente
V15743,405,405,E727,1,21/08/2023,15:00:00,21/08/2023,18:00:00,,Tala,GC,0,24/08/2023,DG9,Occidente
V17072,404.9999962,404.9999962,E891,1,28/07/2023,8:00:00,28/07/2023,19:00:00,,Xochimilco,CD,0,01/08/2023,DG1,Estrategia
V09269,404.9899959,404.9899959,E586,1,15/11/2023,6:00:00,15/11/2023,20:00:00,,Lázaro Cárdenas,GC,400,22/11/2023,DG1,Estrategia
V10460,404.8999939,404.8999939,E190,1,30/10/2023,8:15:00,30/10/2023,15:00:00,,MEXICALI,GC,0,07/11/2023,DG9,Noroeste
V16683,404.8999939,404.8999939,E749,1,04/08/2023,11:00:00,04/08/2023,18:00:00,,Asientos,GC,0,28/08/2023,DG9,Occidente
V00713,404.8699951,404.8699951,E665,1,14/06/2023,10:00:00,14/06/2023,16:00:00,,Mexicali,GC,0,19/06/2023,DG9,Noroeste
V03603,404.8699951,404.8699951,E665,1,17/03/2023,8:00:00,17/03/2023,16:00:00,,Mexicali,GC,0,22/03/2023,DG9,Noroeste
V16025,404.5500031,404.5500031,E364,1,16/08/2023,8:00:00,16/08/2023,20:00:00,,Abasolo,CD,0,28/08/2023,DG1,Estrategia
V11811,404.5200043,404.5200043,E752,1,13/10/2023,10:30:00,13/10/2023,16:00:00,,Tizayuca,GC,0,19/10/2023,DG9,Sur
V18048,404.3699951,404.3699951,E553,1,05/07/2023,10:00:00,05/07/2023,14:00:00,,La Antigua,GC,0,01/08/2023,DG9,Sur
V09884,404.3000031,404.3000031,E647,1,08/11/2023,10:00:00,08/11/2023,17:00:00,,Lerma,GC,0,15/11/2023,DG9,Sur
V05253,404.2900085,404.2900085,E551,1,08/02/2023,8:30:00,08/02/2023,16:00:00,,Tala,GC,0,16/02/2023,DG9,Occidente
V16458,404.0699997,404.0699997,E437,1,09/08/2023,8:00:00,09/08/2023,20:00:00,,Miguel Hidalgo,GC,0,18/08/2023,DG9,Sur
V02644,404,404,E547,1,24/04/2023,10:00:00,24/04/2023,14:00:00,,Navolato,GC,0,02/05/2023,DG9,Noroeste
V07204,404,404,E849,1,08/12/2023,9:00:00,08/12/2023,17:00:00,,Cuernavaca,GC,0,27/12/2023,DG9,Sur
V13342,403.8999939,403.8999939,E214,1,22/09/2023,10:00:00,22/09/2023,17:00:00,,Tapachula,GC,0,27/09/2023,DG9,Sureste
V11197,403.8500061,403.8500061,E160,1,20/10/2023,11:30:00,20/10/2023,18:00:00,,Bacalar,GC,0,08/11/2023,DG9,Sureste
V09997,403.6199951,403.6199951,E492,1,07/11/2023,8:45:00,07/11/2023,17:00:00,,Cuauhtémoc,GC,0,17/11/2023,DG9,Occidente
V16392,403.6000061,403.6000061,E560,1,10/08/2023,12:00:00,10/08/2023,19:00:00,,Oxkutzcab,CD,0,01/09/2023,DG1,Estrategia
V05881,403,403,E690,1,23/01/2023,9:00:00,23/01/2023,17:00:00,,Tamasopo,GC,0,03/02/2023,DG9,Occidente
V15807,402.8999939,402.8999939,E540,1,18/08/2023,11:00:00,18/08/2023,17:00:00,,Tenabo,GC,0,04/09/2023,DG9,Sureste
V16325,402.5599976,402.5599976,E823,1,11/08/2023,7:00:00,11/08/2023,14:00:00,,Ojocaliente,GC,0,16/08/2023,DG9,Occidente
V14224,402.5,402.5,E473,1,12/09/2023,7:00:00,12/09/2023,18:00:00,,ZAPOTLANEJO,GC,0,20/09/2023,DG9,Occidente
V16350,402.5,402.5,E122,1,10/08/2023,13:15:00,10/08/2023,21:00:00,,Huejotzingo,GC,0,14/08/2023,DG9,Sur
V09472,402.4999924,402.4999924,E838,1,14/11/2023,8:00:00,14/11/2023,18:00:00,,Pénjamo,CD,0,27/11/2023,DG1,Estrategia
V01235,402.2799988,402.2799988,E739,1,31/05/2023,10:00:00,31/05/2023,15:00:00,,Tetiz,GC,0,08/06/2023,DG9,Sureste
V16625,402.25,402.25,E865,1,05/08/2023,9:00:00,05/08/2023,15:00:00,,Huimanguillo,GC,0,10/08/2023,DG9,Sureste
V10451,402,402,E073,1,30/10/2023,9:00:00,30/10/2023,17:00:00,,Silao,GC,0,03/11/2023,DG9,Occidente
V02911,402,402,E533,1,14/04/2023,12:00:00,14/04/2023,20:00:00,,Pénjamo,GC,0,20/04/2023,DG9,Occidente
V11633,401.9999943,401.9999943,E921,1,17/10/2023,13:00:00,17/10/2023,20:00:00,,Bacalar,GC,0,24/10/2023,DG9,Sureste
V04992,401.9999886,401.9999886,E534,1,15/02/2023,7:00:00,15/02/2023,19:00:00,,Tecpan de Galeana,GC,0,23/02/2023,DG9,Sur
V15213,401.8999939,401.8999939,E629,1,29/08/2023,10:00:00,29/08/2023,18:00:00,,San Martín Texmelucan,GC,0,05/09/2023,DG9,Sur
V11079,401.199997,401.199997,E868,1,24/10/2023,12:00:00,24/10/2023,18:00:00,,San Luis de la Paz,GC,0,30/10/2023,DG9,Occidente
V02579,401.1499939,401.1499939,E173,1,25/04/2023,11:00:00,25/04/2023,18:00:00,,La Barca,GC,0,17/05/2023,DG9,Occidente
V16530,401.1200008,401.1200008,E175,1,08/08/2023,7:50:00,08/08/2023,13:00:00,,Mexicali,GC,0,16/08/2023,DG9,Noroeste
V04474,401.0000115,401.0000115,E181,1,24/02/2023,9:00:00,24/02/2023,18:00:00,,Valle de Santiago,GC,0,02/03/2023,DG9,Occidente
V17700,401,401,E548,1,13/07/2023,8:00:00,13/07/2023,16:00:00,,Tanquián de Escobedo,GC,0,21/07/2023,DG1,Estrategia
V00153,401,401,E839,1,28/06/2023,9:00:00,28/06/2023,18:00:00,,Salvatierra,CD,0,03/07/2023,DG1,Estrategia
V00082,401,401,E725,1,29/06/2023,9:00:00,29/06/2023,14:00:00,,San Pedro,GC,0,17/07/2023,DG9,Norte
V06724,400.8999939,400.8999939,E622,1,15/12/2023,9:00:00,15/12/2023,18:00:00,,Abasolo,CD,0,22/12/2023,DG1,Estrategia
V06685,400.8999939,400.8999939,E181,1,15/12/2023,13:30:00,15/12/2023,20:00:00,,Valle de Santiago,GC,0,22/12/2023,DG9,Occidente
V09344,400.8999939,400.8999939,E181,1,14/11/2023,11:00:00,14/11/2023,18:00:00,,Guanajuato,GC,0,23/11/2023,DG9,Occidente
V07910,400.7199943,400.7199943,E246,1,30/11/2023,8:00:00,30/11/2023,22:00:00,,Martínez de la Torre,GC,0,08/12/2023,DG9,Sur
V17743,400.6000061,400.6000061,E239,1,12/07/2023,11:30:00,12/07/2023,18:00:00,,Pedro Escobedo,GC,0,25/07/2023,DG9,Occidente
V11121,400.5,400.5,E246,1,23/10/2023,14:00:00,23/10/2023,18:00:00,,Poza Rica de Hidalgo,GC,0,15/11/2023,DG9,Sur
V07968,400,400,E622,1,30/11/2023,8:00:00,30/11/2023,19:00:00,,Abasolo,CD,0,13/12/2023,DG1,Estrategia
V06037,400,400,E725,1,17/01/2023,9:30:00,17/01/2023,14:00:00,,Gómez Palacio,GC,0,31/01/2023,DG9,Norte
V09258,400,400,E515,1,15/11/2023,11:00:00,15/11/2023,16:00:00,,Puente de Ixtla,GC,0,22/11/2023,DG9,Sur
V14660,400,400,E763,1,06/09/2023,9:00:00,06/09/2023,13:00:00,,Miacatlán,GC,0,14/09/2023,DG9,Sur
V05926,399.9999962,399.9999962,E672,1,20/01/2023,8:30:00,20/01/2023,20:00:00,,Cosolapa,GC,0,25/01/2023,DG9,Sur
V03774,399.9999847,399.9999847,E342,1,14/03/2023,8:00:00,14/03/2023,17:00:00,,Miguel Hidalgo,GC,0,21/03/2023,DG9,Sur
V01564,399.9599986,399.9599986,E548,1,20/05/2023,7:00:00,20/05/2023,17:00:00,,González,GC,0,24/05/2023,DG1,Estrategia
V08318,399.8999939,399.8999939,E579,1,27/11/2023,11:00:00,27/11/2023,17:00:00,,Atotonilco el Grande,GC,0,01/12/2023,DG9,Sur
